Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0512083659414707;0.0973916340585293
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0557226969901468;0.105977303009853
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0463149689268752;0.0880850310731248
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.050794839433195;0.096605160566805
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0552747099395148;0.105125290060485
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0452466921138297;0.0860533078861702
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0496231809930806;0.0943768190069194
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0539996698723315;0.102700330127669
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.044040573131359;0.0837594268686409
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0482792198411847;0.0918207801588153
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - shopping center;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0525178665510103;0.0998821334489897
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0476244695364149;0.0905755304635851
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0522421822121599;0.0993578177878401
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0568254343455485;0.108074565654451
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0470386403163577;0.0894613596836423
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.05158743190739;0.0981125680926099
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0561362234984224;0.106763776501578
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0457980607915306;0.0871019392084693
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0502434707554941;0.0955565292445059
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0546544201771013;0.103945579822899
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0444196390972784;0.0844803609027216
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0487272068918166;0.0926727931081833
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Retail - warehouse;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0530003141439986;0.100799685856001
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0392850182861888;0.0747149817138112
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0430412174030262;0.0818587825969738
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0465561927233694;0.0885438072766306
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0393194788285451;0.0747805211714549
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0431101384877388;0.0819898615122612
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0465906532657257;0.0886093467342743
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0387681101508442;0.0737318898491558
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0424898487253253;0.0808101512746747
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0459359029609559;0.0873640970390441
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0380444387613618;0.0723555612386382
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0416972562511302;0.0793027437488698
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Hotel;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0451088499444045;0.0857911500555955
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0426966119794631;0.0812033880205369
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0467974165198635;0.0890025834801365
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0508637605179076;0.0967362394820924
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0421452433017622;0.0801547566982378
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0462115872998063;0.0878884127001937
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0502090102131378;0.0954909897868622
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0410425059463604;0.0780574940536396
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0450054683173356;0.0855945316826644
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0488995096035982;0.0930004903964018
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0398019264215334;0.0756980735784666
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0436615071654397;0.0830384928345603
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse cold;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0474521668246333;0.0902478331753667
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0434547439113018;0.0826452560886981
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0476589300787712;0.0906410699212288
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0517941951615279;0.0985058048384721
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0425932303523942;0.0810067696476058
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0467284954351509;0.0888715045648491
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0507603788908387;0.0965396211091613
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0414215719122798;0.0787784280877202
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0454189948256113;0.0863810051743887
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0493474966542302;0.0938525033457698
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0401120713027402;0.0762879286972598
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0439716520466464;0.0836283479533536
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Distribution warehouse warm;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0477967722481964;0.0909032277518036
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.048313680383541;0.091886319616459
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0529658536016423;0.100734146398358
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0576180268197436;0.109581973180256
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0474521668246333;0.0902478331753667
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0520009584156657;0.0988990415843343
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0565842105490544;0.107615789450946
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0459014424185996;0.0872985575814004
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0503123918402067;0.0956876081597933
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0547578018041702;0.10414219819583
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0442473363854969;0.0841526636145031
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0485204436376788;0.0922795563623212
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Healthcare;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0527590903475045;0.100340909652496
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0313590935442384;0.0596409064557615
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0344950028986623;0.0656049971013377
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0374586095413046;0.0712413904586954
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0309455670359628;0.0588544329640372
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.034012555305674;0.064687444694326
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.03694170140596;0.07025829859404
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0300495929346988;0.0571504070653012
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0330821206620537;0.0629178793379463
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0359078851352708;0.0682921148647292
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0291191582910785;0.0553808417089214
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0320138438490082;0.0608861561509917
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Leisure/Lodging;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0347706872375127;0.0661293127624873
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0411803481157856;0.0783196518842143
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.0451777710291171;0.0859222289708828
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2020;0.049106272857736;0.093393727142264
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0406979005227974;0.0774020994772026
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0446264023514162;0.0848735976485838
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2021;0.0484859830953225;0.0922140169046775
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0395951631673956;0.0753048368326044
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0434202833689455;0.0825797166310545
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2022;0.0472109430281392;0.0897890569718608
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;E;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0383890441849249;0.0730109558150751
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;F;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0421107827594059;0.0800892172405941
Commercial real estate;Emissions;Europe;Netherlands;;Non-residential buildings;Non-residential total;G;Floor area;m²;Emission Intensity per m²;tCO2e/m2;3;2023;0.0457636002491743;0.0870363997508257
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Non-residential buildings;;Dwelling;#;Emission Intensity per #;tCO2e/Building;5;2019;8.04471;37.6665
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;3460.42244030322;20669.5775596968
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;B;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;10381.2673209097;62008.7326790903
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;C;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;17302.1122015161;103347.887798484
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;D;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;25953.1683022742;155021.831697726
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;E;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;39794.858063487;237700.141936513
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;F;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;55366.7590448515;330713.240955148
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;G;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;69208.4488060644;413391.551193935
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;3386.85440417079;20230.1455958292
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;B;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;10160.7066199902;60691.2933800098
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;C;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;16934.5588358096;101152.44116419
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;D;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;25401.9099574534;151729.090042547
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;E;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;38949.6143890922;232651.385610908
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;F;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;54190.6743190775;323688.325680922
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;G;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;67738.3787507164;404610.621249283
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;3310.2748110037;19772.7251889963
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;B;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;9930.8244330111;59318.1755669889
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;C;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;16551.3740550185;98863.6259449815
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;D;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;24826.9893787888;148295.010621211
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;E;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;38068.0886228036;227385.911377196
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;F;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;52964.2535685813;316362.746431419
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;G;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;66205.2094051183;395452.790594882
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;3223.5132869099;19254.4867130901
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;B;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;9670.25304577401;57761.746954226
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;C;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;16117.136212116;96269.863787884
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;D;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;24175.7760219129;144405.223978087
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;E;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;37069.5423545968;221421.457645403
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;F;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;51574.9219232578;308064.078076742
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Office;G;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;64468.6882559417;385080.311744058
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;8788.58387200757;52495.4161279924
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;B;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;26365.7516160227;157486.248383977
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;C;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;43942.9193600378;262477.080639962
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;D;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;65914.3790400568;393715.620959943
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;E;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;101068.714528087;603697.285471913
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;F;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;140617.341952121;839926.658047879
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;G;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;175771.677440151;1049908.32255985
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;8608.32067236143;51418.6793276386
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;B;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;25824.8186096065;154255.181390393
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;C;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;43041.3165468515;257091.683453148
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;D;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;64561.9031165383;385637.096883462
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;E;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;98994.8989910284;591310.101008971
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;F;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;137731.98349796;822692.01650204
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;G;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2021;172164.97937245;1028365.02062755
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;8394.06990046699;50138.930099533
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;B;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;25182.3531088788;150417.646891121
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;C;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;41970.4929098128;250695.507090187
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;D;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;62955.7393647192;376043.260635281
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;E;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;96532.162374065;576599.837625935
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;F;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;134305.548629905;802225.451370094
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;G;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2022;167881.39800934;1002778.60199066
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;8154.29259751684;48706.7074024831
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;B;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;24462.7343850727;146119.265614927
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;C;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;40771.3195801064;243532.680419894
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;D;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;61156.9793701595;365299.02062984
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;E;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;93774.0063527491;560124.993647251
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;F;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;130468.251337836;779304.748662164
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - high street;G;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2023;163085.851950337;974134.148049663
Commercial real estate;Emissions;Europe;Poland;;Non-residential buildings;Retail - shopping center;A;Dwelling;#;Emission Intensity per m²;tCO2e/Building;3;2020;9301.98264267833;55562.0173573217
