Austria;Heavy Vehicle;DIESEL;10-LH;107000
Austria;Heavy Vehicle;DIESEL;10-RD;68000
Austria;Heavy Vehicle;DIESEL;4-LH;98000
Austria;Heavy Vehicle;DIESEL;4-RD;78000
Austria;Heavy Vehicle;DIESEL;4-UD;60000
Austria;Heavy Vehicle;DIESEL;5-LH;116000
Austria;Heavy Vehicle;DIESEL;9-LH;108000
Austria;Heavy Vehicle;DIESEL;9-RD;73000
Austria;Heavy Vehicle;DIESEL;Average;87333.3333333333
Austria;Passenger car;Average;Average;11946.0191877388
Austria;Passenger car;Average;Compact;11946.0191877388
Austria;Passenger car;Average;Large;11946.0191877388
Austria;Passenger car;Average;Midsize;11946.0191877388
Austria;Passenger car;Average;Small;11946.0191877388
Austria;Passenger car;DIESEL;Average;14751.3898179955
Austria;Passenger car;DIESEL;Compact;14751.3898179955
Austria;Passenger car;DIESEL;Large;14751.3898179955
Austria;Passenger car;DIESEL;Midsize;14751.3898179955
Austria;Passenger car;DIESEL;Small;14751.3898179955
Austria;Passenger car;DIESEL/ELECTRIC;Average;11946.0191877388
Austria;Passenger car;DIESEL/ELECTRIC;Large;11946.0191877388
Austria;Passenger car;Electric;Average;11946.0191877388
Austria;Passenger car;Electric;Compact;11946.0191877388
Austria;Passenger car;Electric;Large;11946.0191877388
Austria;Passenger car;Electric;Midsize;11946.0191877388
