2019;Advanced economies;01.47;4;Raising of poultry;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.49;4;Raising of other animals;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.5;3;Mixed farming;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.50;4;Mixed farming;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.6;3;Support activities to agriculture and post-harvest crop activities;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.61;4;Support activities for crop production;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.62;4;Support activities for animal production;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.63;4;Post-harvest crop activities;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.64;4;Seed processing for propagation;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.7;3;Hunting, trapping and related service activities;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;01.70;4;Hunting, trapping and related service activities;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02;2;Forestry and logging;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02.1;3;Silviculture and other forestry activities;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02.10;4;Silviculture and other forestry activities;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02.2;3;Logging;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02.20;4;Logging;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02.3;3;Gathering of wild growing non-wood products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02.30;4;Gathering of wild growing non-wood products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02.4;3;Support services to forestry;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;02.40;4;Support services to forestry;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;03;2;Fishing and aquaculture;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;03.1;3;Fishing;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;03.11;4;Marine fishing;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;03.12;4;Freshwater fishing;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;03.2;3;Aquaculture;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;03.21;4;Marine aquaculture;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;03.22;4;Freshwater aquaculture;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1044.23;362.513;638.814
2019;Advanced economies;B;1;Mining and quarrying;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;05;2;Mining of coal and lignite;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;05.1;3;Mining of hard coal;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;05.10;4;Mining of hard coal;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;05.2;3;Mining of lignite;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;05.20;4;Mining of lignite;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
2019;Advanced economies;06;2;Extraction of crude petroleum and natural gas;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;1462.89;131.04;746.803
